label1,label2,squared_distance
46,120,0.6875
120,46,0.6875
46,136,1.1875
136,46,1.1875
46,139,1.1875
139,46,1.1875
46,169,0.6875
169,46,0.6875
46,173,0.5
173,46,0.5
46,185,1.1875
185,46,1.1875
46,186,1.1875
186,46,1.1875
46,189,0.5
189,46,0.5
46,190,1
190,46,1
46,191,0.5
191,46,0.5
46,193,1.1875
193,46,1.1875
46,194,1.1875
194,46,1.1875
46,210,0.6875
210,46,0.6875
46,215,0.5
215,46,0.5
47,48,1.1875
48,47,1.1875
47,50,1.1875
50,47,1.1875
47,66,0.6875
66,47,0.6875
47,71,1
71,47,1
47,73,1.1875
73,47,1.1875
47,75,1.1875
75,47,1.1875
47,91,0.6875
91,47,0.6875
47,94,0.5
94,47,0.5
47,96,0.1875
96,47,0.1875
47,97,0.6875
97,47,0.6875
47,98,1.1875
98,47,1.1875
47,99,0.6875
99,47,0.6875
47,100,0.5
100,47,0.5
47,112,0.6875
112,47,0.6875
47,113,1.1875
113,47,1.1875
47,114,0.6875
114,47,0.6875
47,115,0.1875
115,47,0.1875
47,116,0.5
116,47,0.5
47,118,0.5
118,47,0.5
47,119,1
119,47,1
47,120,0.6875
120,47,0.6875
47,136,1.1875
136,47,1.1875
47,138,1.1875
138,47,1.1875
47,191,1
191,47,1
48,49,0.5
49,48,0.5
48,50,0.5
50,48,0.5
48,51,0.5
51,48,0.5
48,52,0.1875
52,48,0.1875
48,53,1.1875
53,48,1.1875
48,54,1.1875
54,48,1.1875
48,55,1.1875
55,48,1.1875
48,56,1
56,48,1
48,64,1
64,48,1
48,66,0.5
66,48,0.5
48,67,0.5
67,48,0.5
48,68,0.6875
68,48,0.6875
48,70,0.6875
70,48,0.6875
48,71,0.6875
71,48,0.6875
48,120,1
120,48,1
48,169,0.5
169,48,0.5
48,172,1.1875
172,48,1.1875
48,173,0.1875
173,48,0.1875
48,174,1.1875
174,48,1.1875
48,175,1.1875
175,48,1.1875
48,189,0.6875
189,48,0.6875
48,190,0.6875
190,48,0.6875
48,191,0.6875
191,48,0.6875
48,192,1
192,48,1
48,193,0.5
193,48,0.5
48,194,0.5
194,48,0.5
48,196,0.6875
196,48,0.6875
48,197,0.6875
197,48,0.6875
48,199,0.6875
199,48,0.6875
48,210,0.5
210,48,0.5
48,212,1.1875
212,48,1.1875
48,213,1.1875
213,48,1.1875
48,214,1.1875
214,48,1.1875
48,215,0.1875
215,48,0.1875
49,50,0.5
50,49,0.5
49,51,0.5
51,49,0.5
49,52,0.1875
52,49,0.1875
49,53,0.1875
53,49,0.1875
49,54,0.6875
54,49,0.6875
49,55,0.6875
55,49,0.6875
49,57,1
57,49,1
49,65,1
65,49,1
49,66,0.5
66,49,0.5
49,67,0.5
67,49,0.5
49,68,0.6875
68,49,0.6875
49,69,0.6875
69,49,0.6875
49,70,0.1875
70,49,0.1875
49,71,0.1875
71,49,0.1875
49,72,0.5
72,49,0.5
49,76,1.1875
76,49,1.1875
49,118,1.1875
118,49,1.1875
49,120,0.5
120,49,0.5
49,121,1
121,49,1
49,123,0.5
123,49,0.5
49,124,0.6875
124,49,0.6875
49,126,1.1875
126,49,1.1875
49,139,0.5
139,49,0.5
49,140,1.1875
140,49,1.1875
49,142,0.6875
142,49,0.6875
49,167,1.1875
167,49,1.1875
49,173,1.1875
173,49,1.1875
49,193,1
193,49,1
49,197,0.6875
197,49,0.6875
49,199,1.1875
199,49,1.1875
49,213,1.1875
213,49,1.1875
49,215,0.6875
215,49,0.6875
50,51,0.5
51,50,0.5
50,52,0.1875
52,50,0.1875
50,53,0.6875
53,50,0.6875
50,54,0.6875
54,50,0.6875
50,55,0.1875
55,50,0.1875
50,56,0.5
56,50,0.5
50,57,0.5
57,50,0.5
50,58,1
58,50,1
50,60,0.6875
60,50,0.6875
50,61,1.1875
61,50,1.1875
50,66,1
66,50,1
50,70,1.1875
70,50,1.1875
50,71,0.6875
71,50,0.6875
50,99,0.5
99,50,0.5
50,100,1.1875
100,50,1.1875
50,102,0.6875
102,50,0.6875
50,118,1.1875
118,50,1.1875
50,120,0.5
120,50,0.5
50,122,1
122,50,1
50,123,0.5
123,50,0.5
50,124,0.6875
124,50,0.6875
50,126,1.1875
126,50,1.1875
50,128,0.5
128,50,0.5
50,132,1.1875
132,50,1.1875
50,173,0.6875
173,50,0.6875
50,175,1.1875
175,50,1.1875
50,181,1.1875
181,50,1.1875
50,194,1
194,50,1
50,197,1.1875
197,50,1.1875
50,199,0.6875
199,50,0.6875
50,215,1.1875
215,50,1.1875
51,52,0.1875
52,51,0.1875
51,53,0.6875
53,51,0.6875
51,54,0.1875
54,51,0.1875
51,55,0.6875
55,51,0.6875
51,56,0.5
56,51,0.5
51,57,0.5
57,51,0.5
51,59,1
59,51,1
51,60,0.6875
60,51,0.6875
51,61,1.1875
61,51,1.1875
51,67,1
67,51,1
51,70,0.6875
70,51,0.6875
51,71,1.1875
71,51,1.1875
51,123,1
123,51,1
51,146,0.5
146,51,0.5
51,148,1.1875
148,51,1.1875
51,151,0.6875
151,51,0.6875
51,167,1.1875
167,51,1.1875
51,173,0.6875
173,51,0.6875
51,174,1.1875
174,51,1.1875
51,181,1.1875
181,51,1.1875
51,193,0.5
193,51,0.5
51,194,0.5
194,51,0.5
51,195,1
195,51,1
51,196,0.6875
196,51,0.6875
51,197,0.1875
197,51,0.1875
51,198,0.6875
198,51,0.6875
51,199,0.1875
199,51,0.1875
51,201,0.5
201,51,0.5
51,204,1.1875
204,51,1.1875
51,205,0.6875
205,51,0.6875
51,214,1.1875
214,51,1.1875
51,215,0.6875
215,51,0.6875
52,53,0.5
53,52,0.5
52,54,0.5
54,52,0.5
52,55,0.5
55,52,0.5
52,56,0.6875
56,52,0.6875
52,57,0.6875
57,52,0.6875
52,60,1
60,52,1
52,66,0.6875
66,52,0.6875
52,67,0.6875
67,52,0.6875
52,68,1
68,52,1
52,70,0.5
70,52,0.5
52,71,0.5
71,52,0.5
52,72,1.1875
72,52,1.1875
52,99,1.1875
99,52,1.1875
52,120,0.6875
120,52,0.6875
52,123,0.6875
123,52,0.6875
52,124,1
124,52,1
52,128,1.1875
128,52,1.1875
52,139,1.1875
139,52,1.1875
52,146,1.1875
146,52,1.1875
52,169,1.1875
169,52,1.1875
52,173,0.5
173,52,0.5
52,193,0.6875
193,52,0.6875
52,194,0.6875
194,52,0.6875
52,196,1
196,52,1
52,197,0.5
197,52,0.5
52,199,0.5
199,52,0.5
52,201,1.1875
201,52,1.1875
52,210,1.1875
210,52,1.1875
52,215,0.5
215,52,0.5
53,54,0.5
54,53,0.5
53,55,0.5
55,53,0.5
53,57,0.6875
57,53,0.6875
53,61,1
61,53,1
53,66,1.1875
66,53,1.1875
53,67,1.1875
67,53,1.1875
53,69,1
69,53,1
53,70,0.5
70,53,0.5
53,71,0.5
71,53,0.5
53,72,0.1875
72,53,0.1875
53,73,1.1875
73,53,1.1875
53,74,0.6875
74,53,0.6875
53,75,0.6875
75,53,0.6875
53,76,0.5
76,53,0.5
53,80,0.6875
80,53,0.6875
53,90,1.1875
90,53,1.1875
53,91,1.1875
91,53,1.1875
53,120,0.6875
120,53,0.6875
53,121,0.6875
121,53,0.6875
53,122,1.1875
122,53,1.1875
53,123,0.1875
123,53,0.1875
53,124,0.5
124,53,0.5
53,125,1
125,53,1
53,126,0.5
126,53,0.5
53,128,1.1875
128,53,1.1875
53,129,1.1875
129,53,1.1875
53,139,0.6875
139,53,0.6875
53,142,0.5
142,53,0.5
53,197,1
197,53,1
54,55,0.5
55,54,0.5
54,56,0.6875
56,54,0.6875
54,57,0.1875
57,54,0.1875
54,58,1.1875
58,54,1.1875
54,59,0.6875
59,54,0.6875
54,60,0.5
60,54,0.5
54,61,0.5
61,54,0.5
54,62,1
62,54,1
54,70,1
70,54,1
54,72,1.1875
72,54,1.1875
54,75,1.1875
75,54,1.1875
54,80,0.6875
80,54,0.6875
54,123,0.6875
123,54,0.6875
54,126,1
126,54,1
54,128,1.1875
128,54,1.1875
54,131,1.1875
131,54,1.1875
54,146,0.6875
146,54,0.6875
54,151,0.5
151,54,0.5
54,153,1.1875
153,54,1.1875
54,154,1.1875
154,54,1.1875
54,193,1.1875
193,54,1.1875
54,194,1.1875
194,54,1.1875
54,197,0.5
197,54,0.5
54,198,1
198,54,1
54,199,0.5
199,54,0.5
54,201,0.6875
201,54,0.6875
54,205,0.5
205,54,0.5
55,56,0.6875
56,55,0.6875
55,57,0.1875
57,55,0.1875
55,58,0.6875
58,55,0.6875
55,59,1.1875
59,55,1.1875
55,60,0.5
60,55,0.5
55,61,0.5
61,55,0.5
55,63,1
63,55,1
55,71,1
71,55,1
55,72,1.1875
72,55,1.1875
55,74,1.1875
74,55,1.1875
55,80,0.6875
80,55,0.6875
55,99,0.6875
99,55,0.6875
55,102,0.5
102,55,0.5
55,105,1.1875
105,55,1.1875
55,107,1.1875
107,55,1.1875
55,120,0.6875
120,55,0.6875
55,121,1.1875
121,55,1.1875
55,122,0.6875
122,55,0.6875
55,123,0.1875
123,55,0.1875
55,124,0.5
124,55,0.5
55,126,0.5
126,55,0.5
55,127,1
127,55,1
55,128,0.1875
128,55,0.1875
55,129,0.6875
129,55,0.6875
55,130,1.1875
130,55,1.1875
55,131,0.6875
131,55,0.6875
55,132,0.5
132,55,0.5
55,199,1
199,55,1
56,57,0.5
57,56,0.5
56,58,0.5
58,56,0.5
56,59,0.5
59,56,0.5
56,60,0.1875
60,56,0.1875
56,61,1.1875
61,56,1.1875
56,62,1.1875
62,56,1.1875
56,63,1.1875
63,56,1.1875
56,64,1
64,56,1
56,128,1
128,56,1
56,173,0.6875
173,56,0.6875
56,174,0.6875
174,56,0.6875
56,175,0.6875
175,56,0.6875
56,177,0.5
177,56,0.5
56,180,1.1875
180,56,1.1875
56,181,0.1875
181,56,0.1875
56,182,1.1875
182,56,1.1875
56,183,1.1875
183,56,1.1875
56,194,0.5
194,56,0.5
56,196,1.1875
196,56,1.1875
56,197,1.1875
197,56,1.1875
56,198,1.1875
198,56,1.1875
56,199,0.1875
199,56,0.1875
56,200,1
200,56,1
56,201,0.5
201,56,0.5
56,202,0.5
202,56,0.5
56,204,0.6875
204,56,0.6875
56,205,0.6875
205,56,0.6875
56,207,0.6875
207,56,0.6875
57,58,0.5
58,57,0.5
57,59,0.5
59,57,0.5
57,60,0.1875
60,57,0.1875
57,61,0.1875
61,57,0.1875
57,62,0.6875
62,57,0.6875
57,63,0.6875
63,57,0.6875
57,65,1
65,57,1
57,80,0.5
80,57,0.5
57,84,1.1875
84,57,1.1875
57,102,1.1875
102,57,1.1875
57,123,0.5
123,57,0.5
57,124,1.1875
124,57,1.1875
57,126,0.6875
126,57,0.6875
57,128,0.5
128,57,0.5
57,129,1
129,57,1
57,131,0.5
131,57,0.5
57,132,0.6875
132,57,0.6875
57,134,1.1875
134,57,1.1875
57,151,1.1875
151,57,1.1875
57,181,1.1875
181,57,1.1875
57,197,1.1875
197,57,1.1875
57,199,0.6875
199,57,0.6875
57,201,1
201,57,1
57,205,0.6875
205,57,0.6875
57,207,1.1875
207,57,1.1875
58,59,0.5
59,58,0.5
58,60,0.1875
60,58,0.1875
58,61,0.6875
61,58,0.6875
58,62,0.6875
62,58,0.6875
58,63,0.1875
63,58,0.1875
58,64,0.5
64,58,0.5
58,65,0.5
65,58,0.5
58,66,1
66,58,1
58,68,0.6875
68,58,0.6875
58,69,1.1875
69,58,1.1875
58,102,1.1875
102,58,1.1875
58,107,0.5
107,58,0.5
58,108,1.1875
108,58,1.1875
58,110,0.6875
110,58,0.6875
58,128,0.5
128,58,0.5
58,130,1
130,58,1
58,131,0.5
131,58,0.5
58,132,0.6875
132,58,0.6875
58,134,1.1875
134,58,1.1875
58,136,0.5
136,58,0.5
58,140,1.1875
140,58,1.1875
58,181,0.6875
181,58,0.6875
58,183,1.1875
183,58,1.1875
58,189,1.1875
189,58,1.1875
58,199,1.1875
199,58,1.1875
58,202,1
202,58,1
58,205,1.1875
205,58,1.1875
58,207,0.6875
207,58,0.6875
59,60,0.1875
60,59,0.1875
59,61,0.6875
61,59,0.6875
59,62,0.1875
62,59,0.1875
59,63,0.6875
63,59,0.6875
59,64,0.5
64,59,0.5
59,65,0.5
65,59,0.5
59,67,1
67,59,1
59,68,0.6875
68,59,0.6875
59,69,1.1875
69,59,1.1875
59,131,1
131,59,1
59,151,1.1875
151,59,1.1875
59,154,0.5
154,59,0.5
59,156,1.1875
156,59,1.1875
59,159,0.6875
159,59,0.6875
59,181,0.6875
181,59,0.6875
59,182,1.1875
182,59,1.1875
59,189,1.1875
189,59,1.1875
59,198,1.1875
198,59,1.1875
59,199,0.6875
199,59,0.6875
59,201,0.5
201,59,0.5
59,202,0.5
202,59,0.5
59,203,1
203,59,1
59,204,0.6875
204,59,0.6875
59,205,0.1875
205,59,0.1875
59,206,0.6875
206,59,0.6875
59,207,0.1875
207,59,0.1875
59,209,0.5
209,59,0.5
59,212,1.1875
212,59,1.1875
59,213,0.6875
213,59,0.6875
60,61,0.5
61,60,0.5
60,62,0.5
62,60,0.5
60,63,0.5
63,60,0.5
60,64,0.6875
64,60,0.6875
60,65,0.6875
65,60,0.6875
60,68,1
68,60,1
60,80,1.1875
80,60,1.1875
60,107,1.1875
107,60,1.1875
60,123,1.1875
123,60,1.1875
60,128,0.6875
128,60,0.6875
60,131,0.6875
131,60,0.6875
60,132,1
132,60,1
60,136,1.1875
136,60,1.1875
60,154,1.1875
154,60,1.1875
60,177,1.1875
177,60,1.1875
60,181,0.5
181,60,0.5
60,194,1.1875
194,60,1.1875
60,199,0.5
199,60,0.5
60,201,0.6875
201,60,0.6875
60,202,0.6875
202,60,0.6875
60,204,1
204,60,1
60,205,0.5
205,60,0.5
60,207,0.5
207,60,0.5
60,209,1.1875
209,60,1.1875
61,62,0.5
62,61,0.5
61,63,0.5
63,61,0.5
61,65,0.6875
65,61,0.6875
61,69,1
69,61,1
61,74,1.1875
74,61,1.1875
61,75,1.1875
75,61,1.1875
61,80,0.1875
80,61,0.1875
61,81,1.1875
81,61,1.1875
61,82,0.6875
82,61,0.6875
61,83,0.6875
83,61,0.6875
61,84,0.5
84,61,0.5
61,88,0.6875
88,61,0.6875
61,123,0.6875
123,61,0.6875
61,126,0.5
126,61,0.5
61,128,0.6875
128,61,0.6875
61,129,0.6875
129,61,0.6875
61,130,1.1875
130,61,1.1875
61,131,0.1875
131,61,0.1875
61,132,0.5
132,61,0.5
61,133,1
133,61,1
61,134,0.5
134,61,0.5
61,136,1.1875
136,61,1.1875
61,137,1.1875
137,61,1.1875
61,205,1
205,61,1
62,63,0.5
63,62,0.5
62,64,0.6875
64,62,0.6875
62,65,0.1875
65,62,0.1875
62,66,1.1875
66,62,1.1875
62,67,0.6875
67,62,0.6875
62,68,0.5
68,62,0.5
62,69,0.5
69,62,0.5
62,70,1
70,62,1
62,80,1.1875
80,62,1.1875
62,83,1.1875
83,62,1.1875
62,88,0.6875
88,62,0.6875
62,131,0.6875
131,62,0.6875
62,134,1
134,62,1
62,136,1.1875
136,62,1.1875
62,139,1.1875
139,62,1.1875
62,154,0.6875
154,62,0.6875
62,159,0.5
159,62,0.5
62,161,1.1875
161,62,1.1875
62,162,1.1875
162,62,1.1875
62,201,1.1875
201,62,1.1875
62,202,1.1875
202,62,1.1875
62,205,0.5
205,62,0.5
62,206,1
206,62,1
62,207,0.5
207,62,0.5
62,209,0.6875
209,62,0.6875
62,213,0.5
213,62,0.5
63,64,0.6875
64,63,0.6875
63,65,0.1875
65,63,0.1875
63,66,0.6875
66,63,0.6875
63,67,1.1875
67,63,1.1875
63,68,0.5
68,63,0.5
63,69,0.5
69,63,0.5
63,71,1
71,63,1
63,80,1.1875
80,63,1.1875
63,82,1.1875
82,63,1.1875
63,88,0.6875
88,63,0.6875
63,107,0.6875
107,63,0.6875
63,110,0.5
110,63,0.5
63,113,1.1875
113,63,1.1875
63,115,1.1875
115,63,1.1875
63,128,0.6875
128,63,0.6875
63,129,1.1875
129,63,1.1875
63,130,0.6875
130,63,0.6875
63,131,0.1875
131,63,0.1875
63,132,0.5
132,63,0.5
63,134,0.5
134,63,0.5
63,135,1
135,63,1
63,136,0.1875
136,63,0.1875
63,137,0.6875
137,63,0.6875
63,138,1.1875
138,63,1.1875
63,139,0.6875
139,63,0.6875
63,140,0.5
140,63,0.5
63,207,1
207,63,1
64,65,0.5
65,64,0.5
64,66,0.5
66,64,0.5
64,67,0.5
67,64,0.5
64,68,0.1875
68,64,0.1875
64,69,1.1875
69,64,1.1875
64,70,1.1875
70,64,1.1875
64,71,1.1875
71,64,1.1875
64,136,1
136,64,1
64,181,0.6875
181,64,0.6875
64,182,0.6875
182,64,0.6875
64,183,0.6875
183,64,0.6875
64,185,0.5
185,64,0.5
64,188,1.1875
188,64,1.1875
64,189,0.1875
189,64,0.1875
64,190,1.1875
190,64,1.1875
64,191,1.1875
191,64,1.1875
64,202,0.5
202,64,0.5
64,204,1.1875
204,64,1.1875
64,205,1.1875
205,64,1.1875
64,206,1.1875
206,64,1.1875
64,207,0.1875
207,64,0.1875
64,208,1
208,64,1
64,209,0.5
209,64,0.5
64,210,0.5
210,64,0.5
64,212,0.6875
212,64,0.6875
64,213,0.6875
213,64,0.6875
64,215,0.6875
215,64,0.6875
65,66,0.5
66,65,0.5
65,67,0.5
67,65,0.5
65,68,0.1875
68,65,0.1875
65,69,0.1875
69,65,0.1875
65,70,0.6875
70,65,0.6875
65,71,0.6875
71,65,0.6875
65,88,0.5
88,65,0.5
65,92,1.1875
92,65,1.1875
65,110,1.1875
110,65,1.1875
65,131,0.5
131,65,0.5
65,132,1.1875
132,65,1.1875
65,134,0.6875
134,65,0.6875
65,136,0.5
136,65,0.5
65,137,1
137,65,1
65,139,0.5
139,65,0.5
65,140,0.6875
140,65,0.6875
65,142,1.1875
142,65,1.1875
65,159,1.1875
159,65,1.1875
65,189,1.1875
189,65,1.1875
65,205,1.1875
205,65,1.1875
65,207,0.6875
207,65,0.6875
65,209,1
209,65,1
65,213,0.6875
213,65,0.6875
65,215,1.1875
215,65,1.1875
66,67,0.5
67,66,0.5
66,68,0.1875
68,66,0.1875
66,69,0.6875
69,66,0.6875
66,70,0.6875
70,66,0.6875
66,71,0.1875
71,66,0.1875
66,110,1.1875
110,66,1.1875
66,115,0.5
115,66,0.5
66,116,1.1875
116,66,1.1875
66,118,0.6875
118,66,0.6875
66,120,0.5
120,66,0.5
66,124,1.1875
124,66,1.1875
66,136,0.5
136,66,0.5
66,138,1
138,66,1
66,139,0.5
139,66,0.5
66,140,0.6875
140,66,0.6875
66,142,1.1875
142,66,1.1875
66,173,1.1875
173,66,1.1875
66,189,0.6875
189,66,0.6875
66,191,1.1875
191,66,1.1875
66,207,1.1875
207,66,1.1875
66,210,1
210,66,1
66,213,1.1875
213,66,1.1875
66,215,0.6875
215,66,0.6875
67,68,0.1875
68,67,0.1875
67,69,0.6875
69,67,0.6875
67,70,0.1875
70,67,0.1875
67,71,0.6875
71,67,0.6875
67,139,1
139,67,1
67,159,1.1875
159,67,1.1875
67,162,0.5
162,67,0.5
67,164,1.1875
164,67,1.1875
67,167,0.6875
167,67,0.6875
67,173,1.1875
173,67,1.1875
67,189,0.6875
189,67,0.6875
67,190,1.1875
190,67,1.1875
67,193,0.5
193,67,0.5
67,196,1.1875
196,67,1.1875
67,197,0.6875
197,67,0.6875
67,206,1.1875
206,67,1.1875
67,207,0.6875
207,67,0.6875
67,209,0.5
209,67,0.5
67,210,0.5
210,67,0.5
67,211,1
211,67,1
67,212,0.6875
212,67,0.6875
67,213,0.1875
213,67,0.1875
67,214,0.6875
214,67,0.6875
67,215,0.1875
215,67,0.1875
68,69,0.5
69,68,0.5
68,70,0.5
70,68,0.5
68,71,0.5
71,68,0.5
68,88,1.1875
88,68,1.1875
68,115,1.1875
115,68,1.1875
68,120,1.1875
120,68,1.1875
68,131,1.1875
131,68,1.1875
68,136,0.6875
136,68,0.6875
68,139,0.6875
139,68,0.6875
68,140,1
140,68,1
68,162,1.1875
162,68,1.1875
68,185,1.1875
185,68,1.1875
68,189,0.5
189,68,0.5
68,193,1.1875
193,68,1.1875
68,202,1.1875
202,68,1.1875
68,207,0.5
207,68,0.5
68,209,0.6875
209,68,0.6875
68,210,0.6875
210,68,0.6875
68,212,1
212,68,1
68,213,0.5
213,68,0.5
68,215,0.5
215,68,0.5
69,70,0.5
70,69,0.5
69,71,0.5
71,69,0.5
69,72,0.6875
72,69,0.6875
69,82,1.1875
82,69,1.1875
69,83,1.1875
83,69,1.1875
69,88,0.1875
88,69,0.1875
69,89,1.1875
89,69,1.1875
69,90,0.6875
90,69,0.6875
69,91,0.6875
91,69,0.6875
69,92,0.5
92,69,0.5
69,120,1.1875
120,69,1.1875
69,121,1.1875
121,69,1.1875
69,131,0.6875
131,69,0.6875
69,134,0.5
134,69,0.5
69,136,0.6875
136,69,0.6875
69,137,0.6875
137,69,0.6875
69,138,1.1875
138,69,1.1875
69,139,0.1875
139,69,0.1875
69,140,0.5
140,69,0.5
69,141,1
141,69,1
69,142,0.5
142,69,0.5
69,213,1
213,69,1
70,71,0.5
71,70,0.5
70,72,0.6875
72,70,0.6875
70,88,1.1875
88,70,1.1875
70,91,1.1875
91,70,1.1875
70,120,1.1875
120,70,1.1875
70,123,1.1875
123,70,1.1875
70,139,0.6875
139,70,0.6875
70,142,1
142,70,1
70,145,1.1875
145,70,1.1875
70,146,1.1875
146,70,1.1875
70,162,0.6875
162,70,0.6875
70,167,0.5
167,70,0.5
70,193,0.6875
193,70,0.6875
70,197,0.5
197,70,0.5
70,209,1.1875
209,70,1.1875
70,210,1.1875
210,70,1.1875
70,213,0.5
213,70,0.5
70,214,1
214,70,1
70,215,0.5
215,70,0.5
71,72,0.6875
72,71,0.6875
71,88,1.1875
88,71,1.1875
71,90,1.1875
90,71,1.1875
71,97,1.1875
97,71,1.1875
71,99,1.1875
99,71,1.1875
71,115,0.6875
115,71,0.6875
71,118,0.5
118,71,0.5
71,120,0.1875
120,71,0.1875
71,121,0.6875
121,71,0.6875
71,122,1.1875
122,71,1.1875
71,123,0.6875
123,71,0.6875
71,124,0.5
124,71,0.5
71,136,0.6875
136,71,0.6875
71,137,1.1875
137,71,1.1875
71,138,0.6875
138,71,0.6875
71,139,0.1875
139,71,0.1875
71,140,0.5
140,71,0.5
71,142,0.5
142,71,0.5
71,143,1
143,71,1
71,215,1
215,71,1
72,73,0.5
73,72,0.5
72,74,0.5
74,72,0.5
72,75,0.5
75,72,0.5
72,76,0.1875
76,72,0.1875
72,77,1.1875
77,72,1.1875
72,78,1.1875
78,72,1.1875
72,79,1.1875
79,72,1.1875
72,80,1
80,72,1
72,88,1
88,72,1
72,90,0.5
90,72,0.5
72,91,0.5
91,72,0.5
72,92,0.6875
92,72,0.6875
72,94,0.6875
94,72,0.6875
72,95,0.6875
95,72,0.6875
72,96,1
96,72,1
72,120,1
120,72,1
72,121,0.5
121,72,0.5
72,123,0.5
123,72,0.5
72,124,0.6875
124,72,0.6875
72,125,0.6875
125,72,0.6875
72,126,0.6875
126,72,0.6875
72,139,0.5
139,72,0.5
72,140,1.1875
140,72,1.1875
72,141,1.1875
141,72,1.1875
72,142,0.1875
142,72,0.1875
72,143,1.1875
143,72,1.1875
72,144,1
144,72,1
73,74,0.5
74,73,0.5
73,75,0.5
75,73,0.5
73,76,0.1875
76,73,0.1875
73,77,0.1875
77,73,0.1875
73,78,0.6875
78,73,0.6875
73,79,0.6875
79,73,0.6875
73,81,1
81,73,1
73,89,1
89,73,1
73,90,0.5
90,73,0.5
73,91,0.5
91,73,0.5
73,92,0.6875
92,73,0.6875
73,93,0.6875
93,73,0.6875
73,94,0.1875
94,73,0.1875
73,95,0.1875
95,73,0.1875
73,96,0.5
96,73,0.5
73,97,1
97,73,1
73,98,0.5
98,73,0.5
73,100,0.6875
100,73,0.6875
73,103,1.1875
103,73,1.1875
73,114,0.5
114,73,0.5
73,116,1.1875
116,73,1.1875
73,119,0.6875
119,73,0.6875
73,121,1
121,73,1
73,125,0.6875
125,73,0.6875
73,126,1.1875
126,73,1.1875
73,141,1.1875
141,73,1.1875
73,142,0.6875
142,73,0.6875
73,144,0.5
144,73,0.5
73,145,1
145,73,1
73,147,0.5
147,73,0.5
73,148,0.6875
148,73,0.6875
73,150,1.1875
150,73,1.1875
73,163,0.5
163,73,0.5
73,164,1.1875
164,73,1.1875
73,166,0.6875
166,73,0.6875
73,168,0.5
168,73,0.5
73,172,1.1875
172,73,1.1875
73,214,1.1875
214,73,1.1875
74,75,0.5
75,74,0.5
74,76,0.1875
76,74,0.1875
74,77,0.6875
77,74,0.6875
74,78,0.6875
78,74,0.6875
74,79,0.1875
79,74,0.1875
74,80,0.5
80,74,0.5
74,81,0.5
81,74,0.5
74,82,1
82,74,1
74,84,0.6875
84,74,0.6875
74,85,1.1875
85,74,1.1875
74,90,1
90,74,1
74,94,1.1875
94,74,1.1875
74,95,0.6875
95,74,0.6875
74,98,1
98,74,1
74,121,0.5
121,74,0.5
74,122,1
122,74,1
74,123,0.5
123,74,0.5
74,124,0.6875
124,74,0.6875
74,125,0.1875
125,74,0.1875
74,126,0.1875
126,74,0.1875
74,127,0.6875
127,74,0.6875
74,129,0.5
129,74,0.5
74,132,1.1875
132,74,1.1875
74,133,0.6875
133,74,0.6875
74,142,0.6875
142,74,0.6875
74,143,1.1875
143,74,1.1875
74,144,0.5
144,74,0.5
74,146,1
146,74,1
74,147,0.5
147,74,0.5
74,148,0.6875
148,74,0.6875
74,150,1.1875
150,74,1.1875
74,152,0.5
152,74,0.5
74,156,1.1875
156,74,1.1875
74,195,0.5
195,74,0.5
74,196,1.1875
196,74,1.1875
74,198,0.6875
198,74,0.6875
74,214,1.1875
214,74,1.1875
75,76,0.1875
76,75,0.1875
75,77,0.6875
77,75,0.6875
75,78,0.1875
78,75,0.1875
75,79,0.6875
79,75,0.6875
75,80,0.5
80,75,0.5
75,81,0.5
81,75,0.5
75,83,1
83,75,1
75,84,0.6875
84,75,0.6875
75,85,1.1875
85,75,1.1875
75,91,1
91,75,1
75,94,0.6875
94,75,0.6875
75,95,1.1875
95,75,1.1875
75,96,0.5
96,75,0.5
75,98,0.5
98,75,0.5
75,99,1
99,75,1
75,100,0.6875
100,75,0.6875
75,103,1.1875
103,75,1.1875
75,104,0.5
104,75,0.5
75,108,1.1875
108,75,1.1875
75,123,1
123,75,1
75,125,1.1875
125,75,1.1875
75,126,0.6875
126,75,0.6875
75,142,1.1875
142,75,1.1875
75,147,1
147,75,1
76,77,0.5
77,76,0.5
76,78,0.5
78,76,0.5
76,79,0.5
79,76,0.5
76,80,0.6875
80,76,0.6875
76,81,0.6875
81,76,0.6875
76,84,1
84,76,1
76,90,0.6875
90,76,0.6875
76,91,0.6875
91,76,0.6875
76,92,1
92,76,1
76,94,0.5
94,76,0.5
76,95,0.5
95,76,0.5
76,96,0.6875
96,76,0.6875
76,98,0.6875
98,76,0.6875
76,100,1
100,76,1
76,104,1.1875
104,76,1.1875
76,114,1.1875
114,76,1.1875
76,121,0.6875
121,76,0.6875
76,123,0.6875
123,76,0.6875
76,124,1
124,76,1
76,125,0.5
125,76,0.5
76,126,0.5
126,76,0.5
76,129,1.1875
129,76,1.1875
76,139,1.1875
139,76,1.1875
76,142,0.5
142,76,0.5
76,144,0.6875
144,76,0.6875
76,147,0.6875
147,76,0.6875
76,148,1
148,76,1
76,152,1.1875
152,76,1.1875
76,163,1.1875
163,76,1.1875
76,168,1.1875
168,76,1.1875
76,195,1.1875
195,76,1.1875
77,78,0.5
78,77,0.5
77,79,0.5
79,77,0.5
77,81,0.6875
81,77,0.6875
77,85,1
85,77,1
77,90,1.1875
90,77,1.1875
77,91,1.1875
91,77,1.1875
